text,label
"Someone sent me this: Check this out! in the aforementioned research paper, we shared that pawn storm heavily abuses compromised accounts — mainly in the middle east — to send spear-phishing emails.",Phishing
"New scam alert: Watch out! in case an actor already has a foothold in an organization after compromising one user account, credential phishing could help him get closer to high profile users of interest.",Phishing
"Is this a hack? Watch out! in case an actor already has a foothold in an organization after compromising one user account, credential phishing could help him get closer to high profile users of interest.",Phishing
"New scam alert: Watch out! in case an actor already has a foothold in an organization after compromising one user account, credential phishing could help him get closer to high profile users of interest.",Phishing
"🚨 Watch out! in case an actor already has a foothold in an organization after compromising one user account, credential phishing could help him get closer to high profile users of interest.",Phishing
"⚠️ Don't click! Watch out! in case an actor already has a foothold in an organization after compromising one user account, credential phishing could help him get closer to high profile users of interest.",Phishing
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"Important Info:  this post was substantially updated on feb. 24 to add information on the recent ddos attacks, hermeticwiper malware and website defacement; update our recommendations for how organizations should prepare for potential cyber impact; and provide additional details for our customers and clients on how",DDoS
"🚨 URGENT:  once the android rat is executed, it will attempt to establish a connection to its c&c server, 209[.]127[.]19[.]241[:]10284.",Malware
"Important Info: a ransomware infection, which encrypts all of your files, is similar to a drive failure, except that for a small fee you have the chance to get your files back.",Malware
Help my account! the malware selects a randomly chosen dll from this directory.,Malware
Is this real? network traffic from a crimson rat malware sample     obliquerat malware analysis   ,Malware
Someone sent me this: Watch out! second type of credential phishing email that was sent by pawn storm in november 2017.,Phishing
🚨 Watch out! second type of credential phishing email that was sent by pawn storm in november 2017.,Phishing
Instagram warns users: Watch out! second type of credential phishing email that was sent by pawn storm in november 2017.,Phishing
🚨 Watch out! second type of credential phishing email that was sent by pawn storm in november 2017.,Phishing
Verify your account now: Watch out! second type of credential phishing email that was sent by pawn storm in november 2017.,Phishing
"🚨 URGENT:  the sysget sample with a pdf icon created a second executable, named adobe.exe, which simply displayed the following warning.",Malware
"Is this real? this past year, tag has been collaborating with google’s cybercrime investigation group to disrupt glupteba activity involving google services.",Malware
🚨 URGENT: fast forward five years to 2013 and the rise of the ransomware business model,Malware
"Check this out! these email addresses were used for spear phishing, prompting potential victim organizations to open the attachments with malware payloads.",Malware
"⚠️ SECURITY ALERT: chessmaster can utilize any of these methods to download the next malware in the chain, the open source post-exploitation tool known as “koadic,” which the previous campaign also used.",Malware
"⚠️ SECURITY ALERT: in figure 1, you can see an example where an attacker is making it appear that the user is clicking to install a patch when in fact the user is clicking to grant the porn droid malware full administrator permissions on the device.",Malware
"Check this out! our report, attacks from all angles: 2021 midyear security roundup, highlights many of the active attacks we saw, from apts to ransomware to zero-day exploits.",Malware
"Important Info:  since we detected the first cryptowall 2.0 variant with our wildfire engine on september 29, we’ve seen over 85,000 separate attacks attempting to deliver the malware.",Malware
Report this! alien lives inside multiple privileged processes and receives commands from predator over ipc.,Malware
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
"Check this out! as announced today, google has taken action to disrupt the operations of glupteba, a multi-component botnet targeting windows computers.",DDoS
🚨 🚨 URGENT: the attackers embed javascript into phishing pages that notify them when the page has been loaded.,Phishing
🚨 🚨 URGENT: the attackers embed javascript into phishing pages that notify them when the page has been loaded.,Phishing
#Phishing Alert on IG! 🚨 URGENT: the attackers embed javascript into phishing pages that notify them when the page has been loaded.,Phishing
New scam alert: 🚨 URGENT: the attackers embed javascript into phishing pages that notify them when the page has been loaded.,Phishing
🚨 🚨 URGENT: the attackers embed javascript into phishing pages that notify them when the page has been loaded.,Phishing
"Is this real? at the collection phase, carbanak and fin7 campaigns harvest data from local system sources and through input and screen capture (as performed in a related campaign using the tirion malware).",Malware
🚨 URGENT: keeping an eye on anomalous events could help detect incidents earlier.,Malware
"Watch out! for users of third-party antivirus software, to stay protected against this vulnerability, we recommend users to update their windows operating system with the latest security updates, and to use a fully updated antivirus program.""",Malware
IG Safety: verification: manual replication of antivirus disabling routine,Malware
"New Instagram Scam!      therefore, for the case here, the malware would open /dev/mtd2, which is the partition where the linux kernel image is stored.",Malware
"🚨 URGENT: it uses backdoors with different protocols, which are deployed depending on the victim.",Malware
"Help my account! since the function highly depends on the actual “machine id”, decryption on another machine that isn’t the original infected host is not viable, making malware analysis more difficult.",Malware
"Watch out!  later that same week, us-cert released alert ta14-212a on the backoff point of sale (pos) malware, which describes how malicious actors used publicly available tools to identify organizations that use remote access applications in an unsafe way.",Malware
"🚨 Report this! recently observed coldriver credential phishing domains: ghostwriter, a belarusian threat actor, has remained active during the course of the war and recently resumed targeting of gmail accounts via credential phishing.",Phishing
"⚠️ Don't click! Report this! recently observed coldriver credential phishing domains: ghostwriter, a belarusian threat actor, has remained active during the course of the war and recently resumed targeting of gmail accounts via credential phishing.",Phishing
"Someone sent me this: Report this! recently observed coldriver credential phishing domains: ghostwriter, a belarusian threat actor, has remained active during the course of the war and recently resumed targeting of gmail accounts via credential phishing.",Phishing
"Someone sent me this: Report this! recently observed coldriver credential phishing domains: ghostwriter, a belarusian threat actor, has remained active during the course of the war and recently resumed targeting of gmail accounts via credential phishing.",Phishing
"⚠️ Don't click! Report this! recently observed coldriver credential phishing domains: ghostwriter, a belarusian threat actor, has remained active during the course of the war and recently resumed targeting of gmail accounts via credential phishing.",Phishing
"IG Safety: it tests the host’s network, retrieves the c&c server from another blog, and uses the rsa algorithm to generate the session key and send information to the c&c server.  blackgear’s malware tools are delivered to targets using rar self-extracting executable (sfx) files or office visual basic script (",Malware
⚠️ SECURITY ALERT: that the group admittedly spares companies in cis countries could be a clue to where darkside actors are residing.,Malware
"Watch out! for example, google play protect, our built-in malware protection for android, continuously scans devices for potentially harmful applications.",Malware
"Important Info: public void managetakeout() { string text = ""pipename"";",Malware
Watch out! the highlighted portions in figure 8 show the backdoor’s version number and timestamp with the “with encrypt” strings.,Malware
"Help my account! the frp tool that we analyzed was a modified version, which was possibly copied off of github.",Malware
"Instagram warns users: IG Safety: and as others have reported, we’re seeing a resurgence in covid-related hacking and phishing attempts from numerous commercial and government-backed attackers.",Phishing
"New scam alert: IG Safety: and as others have reported, we’re seeing a resurgence in covid-related hacking and phishing attempts from numerous commercial and government-backed attackers.",Phishing
"🚨 IG Safety: and as others have reported, we’re seeing a resurgence in covid-related hacking and phishing attempts from numerous commercial and government-backed attackers.",Phishing
"Someone sent me this: IG Safety: and as others have reported, we’re seeing a resurgence in covid-related hacking and phishing attempts from numerous commercial and government-backed attackers.",Phishing
"Click bio link for more: IG Safety: and as others have reported, we’re seeing a resurgence in covid-related hacking and phishing attempts from numerous commercial and government-backed attackers.",Phishing
"⚠️ SECURITY ALERT: we started tracking this particular campaign in 2018, and our analysis shows that it uses a fake executable decoy and a usb trojan strategy to steal information.",Malware
IG Safety: the overwhelming majority of ransomware attacks are against microsoft windows systems.,Malware
Check this out!   &amp;amp;amp;amp;amp;nbsp;   callcam’s activities,Malware
"New Instagram Scam! the targets would be prompted to install a legitimate version of mcafee anti-virus software from github, while malware was simultaneously silently installed to the system.",Malware
⚠️ SECURITY ALERT: our wildfire analysis cloud first picked up samples of this malware on january 22 and thus far we’ve collected 44 distinct samples the display the behavior described by faghani.,Malware
"Help my account!  throughout the reconnaissance and gaining-entry phases, we saw these legitimate tools used for specific purposes:   powershell: for reconnaissance and persistence  metasploit framework: for reconnaissance mimikatz: for reconnaissance bloodhound: for reconnaissance cobalt strike: for installation  f",Malware
"⚠️ SECURITY ALERT: while the disappearance of revil (aka sodinokibi) in mid-2021 is filled with uncertainty, security researchers have found a linux version of the revil ransomware that they have dubbed as revix.",Malware
"Is this real? the actors behind darkside have stated that they avoid targeting companies in certain industries, including healthcare, education, the public sector, and the nonprofit sector.",Malware
"IG Safety:  after those commands are executed, the ransomware finishes by appending the file extension .hello, alongside a ransom note titled hello.txt (figure 2).",Malware
⚠️ SECURITY ALERT: one sample of the sysupdate malware variant found january 2021:,Malware
"Click bio link for more: Is this real? recently observed ips used in curious gorge campaigns: coldriver, a russian-based threat actor sometimes referred to as calisto, has launched credential phishing campaigns, targeting several us based ngos and think tanks, the military of a balkans country, and a ukraine based defense contractor.",Phishing
"New scam alert: Is this real? recently observed ips used in curious gorge campaigns: coldriver, a russian-based threat actor sometimes referred to as calisto, has launched credential phishing campaigns, targeting several us based ngos and think tanks, the military of a balkans country, and a ukraine based defense contractor.",Phishing
"Is this a hack? Is this real? recently observed ips used in curious gorge campaigns: coldriver, a russian-based threat actor sometimes referred to as calisto, has launched credential phishing campaigns, targeting several us based ngos and think tanks, the military of a balkans country, and a ukraine based defense contractor.",Phishing
"⚠️ Don't click! Is this real? recently observed ips used in curious gorge campaigns: coldriver, a russian-based threat actor sometimes referred to as calisto, has launched credential phishing campaigns, targeting several us based ngos and think tanks, the military of a balkans country, and a ukraine based defense contractor.",Phishing
"⚠️ Don't click! Is this real? recently observed ips used in curious gorge campaigns: coldriver, a russian-based threat actor sometimes referred to as calisto, has launched credential phishing campaigns, targeting several us based ngos and think tanks, the military of a balkans country, and a ukraine based defense contractor.",Phishing
"Verify your account now: Check this out! in 2016, the group set up aggressive credential phishing attacks against the democratic national convention (dnc), german political party christian democratic union (cdu), the parliament and government of turkey, the parliament of montenegro, the world anti-doping agency (wada), al jazeera, and many",Phishing
"⚠️ Don't click! Check this out! in 2016, the group set up aggressive credential phishing attacks against the democratic national convention (dnc), german political party christian democratic union (cdu), the parliament and government of turkey, the parliament of montenegro, the world anti-doping agency (wada), al jazeera, and many",Phishing
"Is this a hack? Check this out! in 2016, the group set up aggressive credential phishing attacks against the democratic national convention (dnc), german political party christian democratic union (cdu), the parliament and government of turkey, the parliament of montenegro, the world anti-doping agency (wada), al jazeera, and many",Phishing
"Is this a hack? Check this out! in 2016, the group set up aggressive credential phishing attacks against the democratic national convention (dnc), german political party christian democratic union (cdu), the parliament and government of turkey, the parliament of montenegro, the world anti-doping agency (wada), al jazeera, and many",Phishing
"Verify your account now: Check this out! in 2016, the group set up aggressive credential phishing attacks against the democratic national convention (dnc), german political party christian democratic union (cdu), the parliament and government of turkey, the parliament of montenegro, the world anti-doping agency (wada), al jazeera, and many",Phishing
"Watch out! if the cookies failed to provide access to the account, a login page is displayed and the attacker can manually enter credentials to proceed, as the program will wait until it finds the inbox page.",Malware
"IG Safety: anyone who’s been paying attention to cybercrime since 2013 is aware of the ransomware surge, infecting systems throughout the world and plaguing networks’ administrators.",Malware
"Report this! like plead, shrouded crossbow uses spear-phishing emails with backdoor-laden attachments that utilize the rtlo technique and accompanied by decoy documents.",Malware
"New Instagram Scam! this rat’s code is based on leaked gh0st rat source code; however, its traffic encryption is customized and it added some new features, like qq number theft.",Malware
"IG Safety: while investigating operation drbcontrol, we found an updated version of this malware family that implements some new classes.",Malware
IG Safety: hyperscrape then begins iterating through all available tabs in the inbox looking for emails to download.,Malware
"Is this a hack? New Instagram Scam!     tags  cloud | cyber crime | exploits & vulnerabilities | expert perspective | phishing | cyber threats | apt & targeted attacks | endpoints | mobile | articles, news, reports",Phishing
"Someone sent me this: New Instagram Scam!     tags  cloud | cyber crime | exploits & vulnerabilities | expert perspective | phishing | cyber threats | apt & targeted attacks | endpoints | mobile | articles, news, reports",Phishing
"Verify your account now: New Instagram Scam!     tags  cloud | cyber crime | exploits & vulnerabilities | expert perspective | phishing | cyber threats | apt & targeted attacks | endpoints | mobile | articles, news, reports",Phishing
"Click bio link for more: New Instagram Scam!     tags  cloud | cyber crime | exploits & vulnerabilities | expert perspective | phishing | cyber threats | apt & targeted attacks | endpoints | mobile | articles, news, reports",Phishing
"Instagram warns users: New Instagram Scam!     tags  cloud | cyber crime | exploits & vulnerabilities | expert perspective | phishing | cyber threats | apt & targeted attacks | endpoints | mobile | articles, news, reports",Phishing
Report this! test4.exe  biopass rat loader  ,Malware
Report this!   august 2020: darkside introduces its ransomware.,Malware
"Report this! conversely, a crash in the price of cryptocurrencies will decrease the profitability and drive criminals back to ransomware.",Malware
"🚨 URGENT: meanwhile, the first android variant of this spyware family appeared in january 2017.",Malware
"⚠️ SECURITY ALERT: all known samples and urls associated with this attack have been flagged in the palo alto networks product suite so customers can receive protections.  attack details for cve-2022-30190 cve-2022-30190 in the wild conclusion  on may 27, 2022, a cybersecurity research team out of tokyo, japan, nao_sec",Malware
"⚠️ SECURITY ALERT: on feb. 23, a new variant of wiper malware named hermeticwiper was discovered in ukraine.",Malware
"🚨 URGENT: the malicious version of the application (fd1aac87399ad22234c503d8adb2ae9f0d950b6edf4456b1515a30100b5656a7) was created on may 2021(the timestamps within the file point to 2021-05-03 as the creation date, while the file was uploaded to virustotal on may 24, 2021).",Malware
Important Info: the final sysget sample used a microsoft excel icon and opened an excel document that contained cells filled with “xxxxxx.”,Malware
Help my account! tcp stream excerpt of the malware sending information to c&c server,Malware
Click bio link for more: Check this out! -mofagovnp.hopto[.]org  phishing domain     mail-ncporgnp.hopto[.]org  phishing domain     mail-nepalarmymilnp.duckdns[.]org  phishing domain     mail-nepalgovnp.duckdns[.]org  phishing domain     mail-nepalpolicegov.hopto[.]org  phishing domain     mail-nepalpolicegovnp.duckdns[.]org  phishing doma,Phishing
Is this a hack? Check this out! -mofagovnp.hopto[.]org  phishing domain     mail-ncporgnp.hopto[.]org  phishing domain     mail-nepalarmymilnp.duckdns[.]org  phishing domain     mail-nepalgovnp.duckdns[.]org  phishing domain     mail-nepalpolicegov.hopto[.]org  phishing domain     mail-nepalpolicegovnp.duckdns[.]org  phishing doma,Phishing
⚠️ Don't click! Check this out! -mofagovnp.hopto[.]org  phishing domain     mail-ncporgnp.hopto[.]org  phishing domain     mail-nepalarmymilnp.duckdns[.]org  phishing domain     mail-nepalgovnp.duckdns[.]org  phishing domain     mail-nepalpolicegov.hopto[.]org  phishing domain     mail-nepalpolicegovnp.duckdns[.]org  phishing doma,Phishing
🚨 Check this out! -mofagovnp.hopto[.]org  phishing domain     mail-ncporgnp.hopto[.]org  phishing domain     mail-nepalarmymilnp.duckdns[.]org  phishing domain     mail-nepalgovnp.duckdns[.]org  phishing domain     mail-nepalpolicegov.hopto[.]org  phishing domain     mail-nepalpolicegovnp.duckdns[.]org  phishing doma,Phishing
#Phishing Alert on IG! Check this out! -mofagovnp.hopto[.]org  phishing domain     mail-ncporgnp.hopto[.]org  phishing domain     mail-nepalarmymilnp.duckdns[.]org  phishing domain     mail-nepalgovnp.duckdns[.]org  phishing domain     mail-nepalpolicegov.hopto[.]org  phishing domain     mail-nepalpolicegovnp.duckdns[.]org  phishing doma,Phishing
"Is this a hack? Help my account! throughout november, sandworm targeted software and mobile app developers in ukraine via spear phishing emails with malicious attachments.",Phishing
"#Phishing Alert on IG! Help my account! throughout november, sandworm targeted software and mobile app developers in ukraine via spear phishing emails with malicious attachments.",Phishing
"⚠️ Don't click! Help my account! throughout november, sandworm targeted software and mobile app developers in ukraine via spear phishing emails with malicious attachments.",Phishing
"Verify your account now: Help my account! throughout november, sandworm targeted software and mobile app developers in ukraine via spear phishing emails with malicious attachments.",Phishing
"Is this a hack? Help my account! throughout november, sandworm targeted software and mobile app developers in ukraine via spear phishing emails with malicious attachments.",Phishing
"Report this! for organizations, trend micro™ mobile security for enterprise provides device, compliance and application management, data protection, and configuration provisioning, as well as protects devices from attacks that leverage vulnerabilities, preventing unauthorized access to apps, as well as detecting",Malware
🚨 URGENT:  the attackers registered various domains associated with forged companies and built multiple websites for malware delivery.,Malware
Important Info: figure 11. backdoor found in the steganography image  figure 12.,Malware
"Click bio link for more: Important Info: in this blog, we explore some of the most notable campaigns we’ve disrupted this year from a different government-backed attacker: apt35, an iranian group, which regularly conducts phishing campaigns targeting high risk users.",Phishing
"🚨 Important Info: in this blog, we explore some of the most notable campaigns we’ve disrupted this year from a different government-backed attacker: apt35, an iranian group, which regularly conducts phishing campaigns targeting high risk users.",Phishing
"Click bio link for more: Important Info: in this blog, we explore some of the most notable campaigns we’ve disrupted this year from a different government-backed attacker: apt35, an iranian group, which regularly conducts phishing campaigns targeting high risk users.",Phishing
"⚠️ Don't click! Important Info: in this blog, we explore some of the most notable campaigns we’ve disrupted this year from a different government-backed attacker: apt35, an iranian group, which regularly conducts phishing campaigns targeting high risk users.",Phishing
"#Phishing Alert on IG! Important Info: in this blog, we explore some of the most notable campaigns we’ve disrupted this year from a different government-backed attacker: apt35, an iranian group, which regularly conducts phishing campaigns targeting high risk users.",Phishing
"Important Info: the malware, hence dubbed bumblebee, uses wmi to collect various system details such as os version, user name and domain name, which are then exfiltrated in json format to a c2.",Malware
"Check this out! while we have been following cyberespionage group tick (a.k.a. “bronze butler” or “redbaldknight”) since 2008, we noticed an unusual increase in malware development and deployments towards november 2018.",Malware
"#Phishing Alert on IG! ⚠️ SECURITY ALERT: if charlie was successful in crafting the attack email to seem legitimate enough, bob will open the email and any attachments and the attack will succeed.  unlike phishing or even general spear phishing, this is a highly sophisticated, labor intensive, focused attack.",Phishing
"Verify your account now: ⚠️ SECURITY ALERT: if charlie was successful in crafting the attack email to seem legitimate enough, bob will open the email and any attachments and the attack will succeed.  unlike phishing or even general spear phishing, this is a highly sophisticated, labor intensive, focused attack.",Phishing
"Someone sent me this: ⚠️ SECURITY ALERT: if charlie was successful in crafting the attack email to seem legitimate enough, bob will open the email and any attachments and the attack will succeed.  unlike phishing or even general spear phishing, this is a highly sophisticated, labor intensive, focused attack.",Phishing
"#Phishing Alert on IG! ⚠️ SECURITY ALERT: if charlie was successful in crafting the attack email to seem legitimate enough, bob will open the email and any attachments and the attack will succeed.  unlike phishing or even general spear phishing, this is a highly sophisticated, labor intensive, focused attack.",Phishing
"Verify your account now: ⚠️ SECURITY ALERT: if charlie was successful in crafting the attack email to seem legitimate enough, bob will open the email and any attachments and the attack will succeed.  unlike phishing or even general spear phishing, this is a highly sophisticated, labor intensive, focused attack.",Phishing
"IG Safety: it was also observed that one of the samples deployed microbackdoor, an open-source backdoor allowing an attacker to browse the file system, upload and download files, execute commands, and remove itself from the system.",Malware
"Check this out! we also found versions of it in third-party app marketplaces, most likely as a way to expand the malware’s reach.",Malware
"New Instagram Scam! additionally, the u.s. government should consider a full ban on federal procurement of commercial spyware technologies and contemplate imposing further sanctions to limit spyware vendors’ ability to operate in the u.s. and receive u.s. investment.",Malware
IG Safety: win32.biopass.a,Malware
New Instagram Scam! our teams continue to track these and stop them before they reach people—and we’ll continue to share new and interesting findings.,Malware
"Check this out! the city of frankfurt, germany, became the latest victim of emotet after an infection forced it to close its it network.",Malware
"⚠️ SECURITY ALERT: a typical lurk infection uses browser exploits to deliver non-persistent payloads to potential victims, probing their targets before deploying additional malware.",Malware
"Check this out! for instance, protux’s older iteration will look for the “++a++” tag, as shown in figure 5.",Malware
"🚨 URGENT: when the malware starts, it checks whether the file with the hard-coded name “%public%/20200318” exists.",Malware
⚠️ SECURITY ALERT: dga was a key component in the conficker attacks in 2008 and 2009 and part of its success.,Malware
"Report this!  according to eset, the initial infection vector for bad rabbit is through a fake adobe flash update that is offered up from compromised websites.",Malware
Check this out! usbferry malware’s second version combined into one file,Malware
Report this! open source malware like sorano and adamantiumthief were also observed.,Malware
New Instagram Scam! trojan.msil.supernova.a ce77d116a074dab7a22a0fd4f2c1ab475f16eec42e1ded3c0b0aa8211fe858d6  d130bd75645c2433f88ac03e73395fba172ef676 backdoor.,Malware
Report this! the attackers also checked the running processes in the system via tasklist to check for antivirus processes running in the infiltrated system.,Malware
Instagram warns users: Report this!      figure 1. diagram showing how the bec scam is carried out      background,Phishing
Is this a hack? Report this!      figure 1. diagram showing how the bec scam is carried out      background,Phishing
#Phishing Alert on IG! Report this!      figure 1. diagram showing how the bec scam is carried out      background,Phishing
Instagram warns users: Report this!      figure 1. diagram showing how the bec scam is carried out      background,Phishing
🚨 Report this!      figure 1. diagram showing how the bec scam is carried out      background,Phishing
"IG Safety: the initial delivery mechanism of biopass rat uses of a watering hole, a compromised website in which the malicious actors inject their custom javascript code to deliver malware.",Malware
🚨 URGENT: the malware known as ratankba is just one of the weapons in lazarus’ arsenal.,Malware
"🚨 Is this real? previously described by amnesty, this phishing kit has remained under active development over the past five years.",Phishing
"New scam alert: Is this real? previously described by amnesty, this phishing kit has remained under active development over the past five years.",Phishing
"Instagram warns users: Is this real? previously described by amnesty, this phishing kit has remained under active development over the past five years.",Phishing
"New scam alert: Is this real? previously described by amnesty, this phishing kit has remained under active development over the past five years.",Phishing
"🚨 Is this real? previously described by amnesty, this phishing kit has remained under active development over the past five years.",Phishing
"Important Info: after the payload is deployed, the actors can continue further malicious actions through quasar rat.",Malware
"New Instagram Scam! in the following section, we provide an analysis for each important backdoor module.",Malware
"New Instagram Scam! if the store’s e-commerce system is vulnerable to xss attacks, the malicious script will be loaded and executed on the merchant’s management panel once someone (like a system administrator or store employee) opens the said order.",Malware
"New scam alert: Important Info: in early 2021, apt35 compromised a website affiliated with a uk university to host a phishing kit.",Phishing
"⚠️ Don't click! Important Info: in early 2021, apt35 compromised a website affiliated with a uk university to host a phishing kit.",Phishing
"Click bio link for more: Important Info: in early 2021, apt35 compromised a website affiliated with a uk university to host a phishing kit.",Phishing
"New scam alert: Important Info: in early 2021, apt35 compromised a website affiliated with a uk university to host a phishing kit.",Phishing
"Verify your account now: Important Info: in early 2021, apt35 compromised a website affiliated with a uk university to host a phishing kit.",Phishing
"Check this out! we’ve also seen attackers try to trick people into downloading malware by impersonating health organizations: generally, we’re not seeing an overall rise in phishing attacks by government-backed groups; this is just a change in tactics.",Malware
Check this out! anubisspy wasn’t only published on google play.,Malware
Check this out! unit 42 researchers have confirmed that the patch is effective against the wanacrypt0r ransomware attacks.,Malware
"Check this out! although these are not implemented inside the biopass rat malware, we have observed two additional plug-ins that are written in python (“getwechatdb” and “xss_spoof”) and were deployed by the threat actor to a victim who had been infected with cobalt strike.",Malware
IG Safety: protux with the opencsp encryption function building a proactive incident response strategy blackgear has been targeting various industries since its emergence a decade ago.,Malware
"New Instagram Scam! at the time of writing, we don’t believe x4k is related to lockbit 2.0 activity, but we did find the choice of this particular ransomware family interesting (figure 20).",Malware
"New Instagram Scam! this variant of petya is spread as a dll file, which must be executed by another process before it takes action on the system.",Malware
Check this out! biopass rat loader  backdoor.win64.biopass.a  5fd2da648068f75a4a66b08d6d93793f735be62ae88085a79d839b6a0d6d859a  flash1.exe  biopass rat loader  backdoor.win64.biopass.a  660cef8210f823acb0b31d78fbce1d6f3f8c4f43231286f7ac69f75b2c42c020  flashplayerpp_install_cn.exe,Malware
"IG Safety: however, over the last nine campaigns since our june report, they also started using .iso image attachments as the point of entry, as well as a .net downloader, a new style for macro delivery, a newer version of servhelper, and a .dll variant of flawedammyy downloader.",Malware
🚨 URGENT: alien lives inside multiple privileged processes and receives commands from predator over ipc.,Malware
New Instagram Scam! but normal tools will not detect by antivirus system.,Malware
"Report this! in the group's latest campaign, they started using html attachments to deliver malicious .xls files that lead to downloader and backdoor flawedammyy, mostly to target users in south korea.",Malware
New Instagram Scam! and we offer other advanced phishing and malware protection to administrators to better protect their users.,Malware
"New Instagram Scam! benabdellah, who also goes by the moniker houdini, has been actively involved in the day-to-day development and operational deployment of the credential phishing capabilities used by this group since its inception.",Malware
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
"Help my account! parallel to the analysis, tracking, and technical disruption of this botnet, google has filed a lawsuit against two individuals believed to be located in russia for operating the glupteba botnet and its various criminal schemes.",DDoS
